Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
848247,Longstreet (historical),Populated Place,Nye County,Nevada,McCann Canyon,2142,38.3810457,-116.7100665,None,2/1/1991,null,null,null,null,32023,32
856070,Loray,Populated Place,Elko County,Nevada,Loray,1708,41.1421468,-114.3180762,None,12/12/1980,42700,U6,null,null,32007,32
846345,Loring (historical),Populated Place,Pershing County,Nevada,Coal Canyon,1380,40.232965,-118.3384775,None,11/1/1990,null,null,null,null,32027,32
847639,Lost City (historical),Populated Place,Clark County,Nevada,Valley of Fire East,367,36.4880319,-114.379421,None,12/1/1990,null,null,null,null,32003,32
856071,Lovell,Populated Place,Clark County,Nevada,Valley,647,36.2913588,-115.0430581,None,12/12/1980,42800,U6,null,null,32003,32
848577,Lovelock,Populated Place,Pershing County,Nevada,Lovelock,1213,40.1793537,-118.4734808,1/1/1931,12/12/1980,43000,P1,null,null,32027,32
848483,Lower Gold Hill (historical),Populated Place,Storey County,Nevada,Virginia City,1664,39.2749122,-119.6537894,None,1/1/1991,null,null,null,null,32029,32
856072,Lower Rochester,Populated Place,Pershing County,Nevada,Rochester,1696,40.2857427,-118.2009738,None,12/12/1980,43100,U6,null,null,32027,32
846393,Lower Town (historical),Populated Place,Nye County,Nevada,Hobble Canyon,1699,38.5143777,-116.348391,None,11/1/1990,null,null,null,null,32023,32
860437,Lucky Boy (historical),Populated Place,Mineral County,Nevada,Lucky Boy,1894,38.4602006,-118.679024,None,12/12/1980,43150,U6,null,null,32021,32
847145,Lucky Jim Camp,Populated Place,Clark County,Nevada,Nelson,745,35.7022088,-114.8033119,None,9/1/1990,null,null,null,null,32003,32
857470,Ludwig (historical),Populated Place,Lyon County,Nevada,Artesia Lake,1547,38.9554712,-119.2790449,None,12/12/1980,null,null,null,null,32019,32
845548,Lund,Populated Place,White Pine County,Nevada,Lund,1695,38.8566105,-115.0077933,None,12/12/1980,43400,U5,null,null,32033,32
845549,Luning,Populated Place,Mineral County,Nevada,Luning,1370,38.5063121,-118.1815111,None,12/12/1980,43600,U6,null,null,32021,32
856073,Lux,Populated Place,Lyon County,Nevada,Parker Butte,1312,39.1271411,-119.1137652,None,12/12/1980,43800,U6,null,null,32019,32
854832,Maestretti (historical),Populated Place,Lander County,Nevada,Basque Summit,1998,39.3835341,-117.6278854,None,10/1/1990,null,null,null,null,32015,32
853080,Maggie Blues (historical),Populated Place,Nye County,Nevada,Thunder Mountain,1770,38.245489,-117.0753561,None,4/1/1991,null,null,null,null,32023,32
860466,Majors Place,Populated Place,White Pine County,Nevada,Majors Place,1978,39.0249441,-114.5819504,None,12/12/1980,null,null,null,null,32033,32
858463,Mammoth Ledge (historical),Populated Place,Douglas County,Nevada,Double Spring,1803,38.8190739,-119.6179486,None,5/1/1991,null,null,null,null,32005,32
846711,Mandolin (historical),Populated Place,Clark County,Nevada,West of Shenandoah Peak,787,35.7969197,-115.6288945,None,10/1/1990,null,null,null,null,32003,32
860467,Manhattan,Populated Place,Nye County,Nevada,Manhattan,2134,38.5388224,-117.0734155,None,12/12/1980,44600,U6,null,null,32023,32
851448,Manse,Populated Place,Nye County,Nevada,Pahrump,847,36.1546853,-115.9022445,None,6/1/1990,null,null,null,null,32023,32
858370,Marie Camp,Populated Place,Clark County,Nevada,Nelson,870,35.7083197,-114.817479,None,9/1/1990,null,null,null,null,32003,32
856075,Marietta,Populated Place,Mineral County,Nevada,Teels Marsh,1508,38.2432595,-118.3387364,None,12/12/1980,44700,U6,null,null,32021,32
852368,Mark Twain Estates,Populated Place,Storey County,Nevada,Flowery Peak,1350,39.3068581,-119.5526744,None,3/1/1991,null,null,null,null,32029,32
847698,Marmol (historical),Populated Place,Washoe County,Nevada,Mount Rose NW,1532,39.4737981,-119.9932549,None,1/1/1991,null,null,null,null,32031,32
853509,Marshland (historical),Populated Place,Lyon County,Nevada,Silver Springs South,1283,39.3026955,-119.2482139,None,5/1/1991,null,null,null,null,32019,32
856076,Martin,Populated Place,Washoe County,Nevada,Reno,1608,39.6040763,-119.8718611,None,12/12/1980,44800,U6,null,null,32031,32
848584,Mason,Populated Place,Lyon County,Nevada,Yerington,1350,38.9499167,-119.1901537,None,12/12/1980,45000,U6,null,null,32019,32
845554,Massie,Populated Place,Churchill County,Nevada,Soda Lake West,1212,39.5968581,-118.9759934,None,12/12/1980,45200,U6,null,null,32001,32
856533,Mayberrys (historical),Populated Place,Washoe County,Nevada,Verdi,1415,39.5054659,-119.8946399,None,12/1/1990,null,null,null,null,32031,32
853832,Maysville (historical),Populated Place,Lander County,Nevada,Mount Lewis,2076,40.4065828,-116.8270383,None,6/1/1991,null,null,null,null,32015,32
850474,Mazuma (historical),Populated Place,Pershing County,Nevada,Seven Troughs,1477,40.4549041,-118.7637717,None,2/1/1990,null,null,null,null,32027,32
856077,McCoy,Populated Place,Lander County,Nevada,McCoy,1596,40.320193,-117.2251052,None,12/12/1980,43950,U6,null,null,32015,32
858447,McCoy (historical),Populated Place,White Pine County,Nevada,South Schell Peak,2004,39.3743852,-114.5280646,None,3/1/1991,null,null,null,null,32033,32
845557,McDermitt,Populated Place,Humboldt County,Nevada,McDermitt,1351,41.9973887,-117.7181975,9/14/1971,12/12/1980,44000,U5,null,null,32013,32
845558,McGill,Populated Place,White Pine County,Nevada,McGill,1891,39.4049384,-114.7786281,None,12/12/1980,44200,U5,null,null,32033,32
860525,McGill Junction,Populated Place,White Pine County,Nevada,East Ely,1866,39.3721608,-114.8011284,None,12/12/1980,44400,U6,null,null,32033,32
847128,McKeeversville (historical),Populated Place,Clark County,Nevada,Boulder City,735,35.9680357,-114.8527633,None,9/1/1990,null,null,null,null,32003,32
858089,McLeans,Populated Place,Esmeralda County,Nevada,Devils Gate,1461,38.0477086,-117.6520413,None,12/12/1980,44500,U6,null,null,32009,32
856313,Melandco,Populated Place,Elko County,Nevada,Melandco,1818,41.2832537,-114.8364303,None,12/12/1980,45600,U6,null,null,32007,32
856078,Mellan,Populated Place,Nye County,Nevada,Mellan,1671,37.7124399,-116.5947796,None,12/12/1980,45665,U6,null,null,32023,32
853511,Melvin (historical),Populated Place,White Pine County,Nevada,Monte Neva Hot Springs,1813,39.6813246,-114.7944667,None,5/1/1991,null,null,null,null,32033,32
856079,Mendha,Populated Place,Lincoln County,Nevada,Highland Peak,1850,37.9560736,-114.5144387,None,12/12/1980,45730,U6,null,null,32017,32
853270,Menken (historical),Populated Place,White Pine County,Nevada,Treasure Hill,2375,39.2082662,-115.4864244,None,4/1/1991,null,null,null,null,32033,32
845560,Mercury,Populated Place,Nye County,Nevada,Mercury,1155,36.6605105,-115.9944747,None,12/12/1980,45800,U6,null,null,32023,32
842060,Mesquite,Populated Place,Clark County,Nevada,Mesquite,488,36.8055312,-114.0671903,None,12/12/1980,46000,P1,null,null,32003,32
858092,Metallic City (historical),Populated Place,Mineral County,Nevada,Candelaria,1850,38.1504843,-118.0867803,None,12/12/1980,null,null,null,null,32021,32
845906,Midas,Populated Place,Elko County,Nevada,Midas,1750,41.2440709,-116.7967729,None,12/12/1980,46400,U6,null,null,32007,32
848183,Midas (historical),Populated Place,Nye County,Nevada,South Shoshone Peak,2136,39.0402042,-117.6214917,None,1/1/1991,null,null,null,null,32023,32
856080,Middlegate,Populated Place,Churchill County,Nevada,West Gate,1405,39.2877023,-118.0265142,None,12/12/1980,46465,U6,null,null,32001,32
846761,Middletown (historical),Populated Place,Lander County,Nevada,Mount Lewis,1886,40.4399154,-116.869818,None,10/1/1990,null,null,null,null,32015,32
856081,Midway,Populated Place,Mineral County,Nevada,Win Wan Flat,1670,38.7235331,-118.3012375,None,12/12/1980,46530,U6,null,null,32021,32
847415,Mill City,Populated Place,Pershing County,Nevada,Mill City,1290,40.6835164,-118.0704176,None,12/12/1980,46600,U6,null,null,32027,32
857333,Mill Creek Settlement (historical),Populated Place,Carson City,Nevada,Carson City,1694,39.1785202,-119.8229608,None,10/1/1991,null,null,null,null,32510,32
846497,Mill Gulch (historical),Populated Place,Lander County,Nevada,Tenabo,1595,40.3118625,-116.6798101,None,10/1/1990,null,null,null,null,32015,32
856083,Millers,Populated Place,Esmeralda County,Nevada,Millers,1470,38.1365977,-117.4575928,None,12/12/1980,46700,U6,null,null,32009,32
856528,Millett,Populated Place,Nye County,Nevada,Millett Ranch,1687,39.0152069,-117.1809221,None,10/1/1990,null,null,null,null,32023,32
842148,Mina,Populated Place,Mineral County,Nevada,Mina,1391,38.3904808,-118.1087296,None,12/12/1980,46800,U5,null,null,32021,32
860600,Minden,Populated Place,Douglas County,Nevada,Minden,1440,38.9540739,-119.7657332,None,12/12/1980,47000,U5,null,null,32005,32
856085,Mineral,Populated Place,Eureka County,Nevada,Mineral Hill NW,1663,40.1735335,-116.1867374,None,12/12/1980,47065,U6,null,null,32011,32
850951,Mineral City,Populated Place,White Pine County,Nevada,Ruth,2016,39.2643832,-114.9477983,None,5/1/1990,null,null,null,null,32033,32
863924,Minerva,Populated Place,White Pine County,Nevada,Minerva,1786,38.8282819,-114.3922194,None,12/12/1980,47130,U6,null,null,32033,32
856086,Miriam,Populated Place,Churchill County,Nevada,Ocala,1196,39.958522,-118.6879295,None,12/12/1980,47300,U6,null,null,32001,32
858100,Mizpah,Populated Place,Elko County,Nevada,Mizpah,1728,40.3957632,-114.6633604,None,12/12/1980,47400,U6,null,null,32007,32
842174,Moapa,Populated Place,Clark County,Nevada,Moapa East,516,36.675805,-114.6208232,None,12/12/1980,47600,U6,null,null,32003,32
1852656,Moapa Town,Populated Place,Clark County,Nevada,Moapa East,491,36.6821941,-114.594155,None,1/13/2000,47840,U5,null,null,32003,32
1867349,Moapa Valley,Populated Place,Clark County,Nevada,Overton,407,36.5805298,-114.4702591,None,5/15/2000,47880,U5,null,null,32003,32
860618,Mogul,Populated Place,Washoe County,Nevada,Verdi,1436,39.5137988,-119.9260304,None,12/12/1980,48000,U5,null,null,32031,32
856087,Moleen,Populated Place,Elko County,Nevada,Grindstone Mountain,1521,40.7385314,-115.9475733,None,12/12/1980,48200,U6,null,null,32007,32
860623,Monarch (historical),Populated Place,Nye County,Nevada,Belmont West,2099,38.5321563,-116.8881317,None,12/12/1980,null,null,null,null,32023,32
847904,Montelle (historical),Populated Place,Mineral County,Nevada,Mount Grant,2347,38.5871416,-118.8504188,None,1/1/1991,null,null,null,null,32021,32
845573,Montello,Populated Place,Elko County,Nevada,Montello,1487,41.2613129,-114.1941831,None,12/12/1980,48400,U5,null,null,32007,32
856088,Montezuma,Populated Place,Esmeralda County,Nevada,Montezuma Peak,2154,37.7038211,-117.3689722,None,12/12/1980,48465,U6,null,null,32009,32
851017,Montezuma (historical),Populated Place,Lincoln County,Nevada,Milk Ranch Spring,2247,38.5927285,-114.7305601,None,5/1/1990,null,null,null,null,32017,32
856089,Montezuma Wells,Populated Place,Esmeralda County,Nevada,Millers,1473,38.1718755,-117.4164807,None,12/12/1980,48530,U6,null,null,32009,32
856090,Moor,Populated Place,Elko County,Nevada,Moor Summit,1878,41.117145,-114.8150399,None,12/12/1980,48600,U6,null,null,32007,32
856091,Morey,Populated Place,Nye County,Nevada,Morey Peak,2299,38.6665995,-116.2570012,None,12/12/1980,48700,U6,null,null,32023,32
851489,Morgantown (historical),Populated Place,Clark County,Nevada,Hopps Well,1351,35.4899885,-115.0822049,None,6/1/1990,null,null,null,null,32003,32
850838,Morlan (historical),Populated Place,Elko County,Nevada,Gilmer Ranch,1817,41.709356,-115.0925531,None,4/1/1990,null,null,null,null,32007,32
857779,Morton (historical),Populated Place,Elko County,Nevada,Hot Creek,1819,41.569913,-115.211725,None,5/1/1992,null,null,null,null,32007,32
856092,Mosel,Populated Place,Lander County,Nevada,Argenta,1399,40.6738009,-116.6492582,None,12/12/1980,48800,U6,null,null,32015,32
860651,Mosier,Populated Place,White Pine County,Nevada,East Ely,1940,39.2604951,-114.8269612,None,12/12/1980,48900,U6,null,null,32033,32
860656,Mottsville,Populated Place,Douglas County,Nevada,Minden,1456,38.9285183,-119.8376788,None,12/12/1980,49100,U6,null,null,32005,32
856321,Mound House,Populated Place,Lyon County,Nevada,New Empire,1516,39.2171338,-119.675178,None,12/12/1980,49150,U6,null,null,32019,32
856094,Mount Airy,Populated Place,Lander County,Nevada,Mount Airy,2039,39.5035346,-117.3795437,None,12/12/1980,49275,U6,null,null,32015,32
859202,Mount Charleston,Populated Place,Clark County,Nevada,Charleston Peak,2288,36.2571855,-115.6427949,1/1/1984,12/12/1980,49310,U5,null,null,32003,32
860659,Mount Montgomery,Populated Place,Mineral County,Nevada,Mount Montgomery,2173,37.9796525,-118.3215086,None,12/12/1980,49400,U6,null,null,32021,32
860665,Mountain City,Populated Place,Elko County,Nevada,Mountain City,1709,41.8385141,-115.9653694,None,12/12/1980,49200,U6,null,null,32007,32
860667,Mountain House (historical),Populated Place,Douglas County,Nevada,Topaz Lake,1706,38.7474066,-119.5671135,None,12/12/1980,null,null,null,null,32005,32
845578,Mountain Springs,Populated Place,Clark County,Nevada,Mountain Springs,1649,36.0208037,-115.5088952,None,12/12/1980,49250,U6,null,null,32003,32
847905,Mountain View (historical),Populated Place,Mineral County,Nevada,Hussman Spring,1783,38.9765863,-118.9395931,None,1/1/1991,null,null,null,null,32021,32
2038247,Mountain's Edge,Populated Place,Clark County,Nevada,Las Vegas SW,779,36.0249725,-115.2424975,None,4/26/2004,null,null,null,null,32003,32
856095,Mud Springs,Populated Place,Lincoln County,Nevada,Miller Canyon,2188,38.2799595,-114.1355371,None,12/12/1980,49465,U6,null,null,32017,32
853833,Mud Springs (historical),Populated Place,Lander County,Nevada,Mud Spring Gulch,1899,40.3857501,-116.7320348,None,6/1/1991,null,null,null,null,32015,32
862806,Muncy (historical),Populated Place,White Pine County,Nevada,Kalamazoo Creek,1894,39.6013275,-114.5536253,None,4/1/1990,null,null,null,null,32033,32
845580,Mustang,Populated Place,Washoe County,Nevada,Vista,1351,39.5218565,-119.6285169,None,12/12/1980,49530,U6,null,null,32031,32
848304,Mustang Ranch,Populated Place,Storey County,Nevada,Vista,1324,39.5107455,-119.6332392,None,2/1/1991,null,null,null,null,32029,32
863870,Nashville,Populated Place,Washoe County,Nevada,Bedell Flat,1622,39.7890749,-119.8301934,None,10/1/1991,null,null,null,null,32031,32
862642,National (historical),Populated Place,Humboldt County,Nevada,Buckskin Mountain,1860,41.8282241,-117.586248,None,6/1/1989,null,null,null,null,32013,32
854542,Nelson,Populated Place,Clark County,Nevada,Nelson,907,35.7080419,-114.8247014,None,12/12/1980,50600,U5,null,null,32003,32
846344,Neptune City (historical),Populated Place,Pershing County,Nevada,Mill City,1340,40.7054608,-118.0159711,None,11/1/1990,null,null,null,null,32027,32
848160,Nevada City (historical),Populated Place,Churchill County,Nevada,Grimes Point,1198,39.4374189,-118.6712583,None,1/1/1991,null,null,null,null,32001,32
852696,Nevada Hills (historical),Populated Place,Churchill County,Nevada,Bell Canyon,1498,39.2468689,-118.1992961,None,3/1/1991,null,null,null,null,32001,32
857321,Nevada Station (historical),Populated Place,Lyon County,Nevada,Silver Springs North,1284,39.4115825,-119.2379407,None,10/1/1991,null,null,null,null,32019,32
854746,Nevin (historical),Populated Place,Eureka County,Nevada,Walti Hot Springs,1793,39.9515885,-116.5548014,None,2/1/1990,null,null,null,null,32011,32
857561,New Boston (historical),Populated Place,Mineral County,Nevada,Black Dyke Mountain,1447,38.4338132,-118.1517871,None,1/1/1991,null,null,null,null,32021,32
845583,New Empire,Populated Place,Carson City,Nevada,New Empire,1414,39.1796325,-119.7251798,None,12/12/1980,50800,U4,null,null,32510,32
854802,New Reveille (historical),Populated Place,Nye County,Nevada,Reveille,2193,38.0043804,-116.1889371,None,8/1/1990,null,null,null,null,32023,32
860731,New Washoe City,Populated Place,Washoe County,Nevada,Washoe City,1554,39.2962994,-119.7757399,None,12/12/1980,51000,U6,null,null,32031,32
858298,Newark (historical),Populated Place,White Pine County,Nevada,Diamond Peak,1894,39.5407627,-115.7847724,None,4/1/1990,null,null,null,null,32033,32
857511,Newland (historical),Populated Place,Lincoln County,Nevada,Eagle Valley Reservoir,1789,38.0413504,-114.1802592,None,5/1/1990,null,null,null,null,32017,32
854833,Newpass,Populated Place,Churchill County,Nevada,Mount Airy,2183,39.605477,-117.4773262,None,10/1/1990,null,null,null,null,32001,32
856098,Nightingale,Populated Place,Pershing County,Nevada,Sage Hen Spring,1778,40.0107407,-119.2260058,None,12/12/1980,51065,U6,null,null,32027,32
856099,Ninemile Rocks,Populated Place,Lincoln County,Nevada,Panaca Summit,1866,37.7824647,-114.225539,None,12/12/1980,51130,U6,null,null,32017,32
851592,Nivloc,Populated Place,Esmeralda County,Nevada,Mohawk Mine,1883,37.7154858,-117.7589843,None,6/1/1990,null,null,null,null,32009,32
858114,Nixon,Populated Place,Washoe County,Nevada,Nixon,1193,39.8318537,-119.3579527,None,12/12/1980,51200,U5,null,null,32031,32
857478,Nordyke,Populated Place,Lyon County,Nevada,Yerington,1354,38.8913049,-119.1870981,None,12/12/1980,51400,U6,null,null,32019,32
847430,North Battle Mountain,Populated Place,Lander County,Nevada,Battle Mountain,1372,40.7126878,-116.9001003,None,12/12/1980,null,null,null,null,32015,32
845588,North Fork,Populated Place,Elko County,Nevada,North Fork,1867,41.4824091,-115.8167465,None,12/12/1980,51600,U6,null,null,32007,32
847435,North Las Vegas,Populated Place,Clark County,Nevada,Las Vegas NE,565,36.1988592,-115.1175013,None,12/12/1980,51800,P1,null,null,32003,32
864241,North Valley,Populated Place,Washoe County,Nevada,Reno,1402,39.5560217,-119.7963019,None,4/1/1990,null,null,null,null,32031,32
857558,Northam (historical),Populated Place,Churchill County,Nevada,Lahontan Dam,1237,39.4946371,-119.0107159,None,1/1/1991,null,null,null,null,32001,32
854818,Northumberland (historical),Populated Place,Nye County,Nevada,Northumberland Pass,2547,38.9515964,-116.8478589,None,11/1/1990,null,null,null,null,32023,32
852100,Number One Settlement,Populated Place,Elko County,Nevada,The Point,1631,41.9904559,-116.1320447,None,8/1/1990,null,null,null,null,32007,32
854715,Nyala,Populated Place,Nye County,Nevada,Nyala,1467,38.2488248,-115.7286457,None,12/1/1989,null,null,null,null,32023,32
862760,O'Neil (historical),Populated Place,Elko County,Nevada,Buckhorn Ridge,1757,41.7849115,-115.0158826,None,4/1/1990,null,null,null,null,32007,32
848172,Oak Springs (historical),Populated Place,Nye County,Nevada,Oak Spring,1495,37.2193969,-116.0578159,None,1/1/1991,null,null,null,null,32023,32
845590,Oasis,Populated Place,Elko County,Nevada,Cobre,1790,41.0285361,-114.4869714,None,12/12/1980,52200,U6,null,null,32007,32
856100,Ocala,Populated Place,Churchill County,Nevada,Ocala,1187,39.9101893,-118.7354308,None,12/12/1980,52400,U6,null,null,32001,32
856332,Ola,Populated Place,Elko County,Nevada,Ola,1410,40.7213194,-114.146681,None,12/12/1980,52600,U6,null,null,32007,32
854858,Old Battle Mountain (historical),Populated Place,Lander County,Nevada,Galena Canyon,1696,40.6126888,-117.056493,None,1/1/1991,null,null,null,null,32015,32
847486,Old Bullion,Populated Place,Elko County,Nevada,Bullion,1939,40.5321438,-115.9845146,None,8/30/1991,null,null,null,null,32007,32
845928,Old Camp,Populated Place,Esmeralda County,Nevada,Gold Point,2115,37.2582627,-117.3247962,None,12/12/1980,null,null,null,null,32009,32
851436,Old Overton (historical),Populated Place,Clark County,Nevada,Overton,404,36.560808,-114.4416465,None,6/1/1990,null,null,null,null,32003,32
851954,Old Reveille (historical),Populated Place,Nye County,Nevada,Reveille,2008,38.0349355,-116.1839373,None,8/1/1990,null,null,null,null,32023,32
852109,Old Tuscarora (historical),Populated Place,Elko County,Nevada,Tuscarora,1828,41.2879625,-116.2492569,None,8/1/1990,null,null,null,null,32007,32
856334,Olinghouse,Populated Place,Washoe County,Nevada,Olinghouse,1741,39.6582446,-119.4290649,None,12/12/1980,52700,U6,null,null,32031,32
851674,Omco,Populated Place,Mineral County,Nevada,Stewart Spring,1818,38.6079795,-117.8931692,None,6/1/1990,null,null,null,null,32021,32
847968,Oneota (historical),Populated Place,Esmeralda County,Nevada,Mount Montgomery,2315,37.937708,-118.2898402,None,1/1/1991,null,null,null,null,32009,32
857510,Oneota (historical),Populated Place,Lincoln County,Nevada,Water Gap East,1535,38.0249528,-115.3425282,None,5/1/1990,null,null,null,null,32017,32
860839,Ophir (historical),Populated Place,Nye County,Nevada,South Toiyabe Peak,2479,38.9471518,-117.2739798,None,12/12/1980,null,null,null,null,32023,32
858388,Ophir City (historical),Populated Place,Washoe County,Nevada,Washoe City,1548,39.2926876,-119.8262972,None,1/1/1991,null,null,null,null,32031,32
848605,Oreana,Populated Place,Pershing County,Nevada,Oreana,1269,40.3343525,-118.3223674,None,12/12/1980,52800,U6,null,null,32027,32
848204,Oreana (historical),Populated Place,Pershing County,Nevada,Oreana,1237,40.3107415,-118.3704239,None,1/1/1991,null,null,null,null,32027,32
851850,Original (historical),Populated Place,Nye County,Nevada,Bullfrog Mountain,1217,36.8991111,-116.8811725,None,7/1/1990,null,null,null,null,32023,32
858580,Orizaba (historical),Populated Place,Nye County,Nevada,Cloverdale Ranch,1731,38.5118706,-117.6184368,None,10/1/1991,null,null,null,null,32023,32
860849,Orovada,Populated Place,Humboldt County,Nevada,Orovada,1324,41.5698966,-117.7854162,None,12/12/1980,53000,U5,null,null,32013,32
860850,Osceola,Populated Place,White Pine County,Nevada,Hogum,2191,39.0905001,-114.3855561,None,12/12/1980,53100,U6,null,null,32033,32
856101,Osino,Populated Place,Elko County,Nevada,Osino,1567,40.9321423,-115.6606224,None,12/12/1980,53200,U5,null,null,32007,32
858124,Overton,Populated Place,Clark County,Nevada,Overton,386,36.5433081,-114.4469245,None,12/12/1980,53400,U6,null,null,32003,32
857793,Overton (historical),Populated Place,Humboldt County,Nevada,Denio,1366,41.9540618,-118.6940641,None,5/1/1992,null,null,null,null,32013,32
842663,Owyhee,Populated Place,Elko County,Nevada,Owyhee,1646,41.9476788,-116.0987094,None,12/12/1980,53600,U5,null,null,32007,32
856102,Pactolus,Populated Place,Nye County,Nevada,Goldyke,1805,38.669091,-117.8023324,None,12/12/1980,53730,U6,null,null,32023,32
845593,Pahrump,Populated Place,Nye County,Nevada,Pahrump,822,36.2082943,-115.9839147,None,12/12/1980,53800,U5,null,null,32023,32
847450,Palisade,Populated Place,Eureka County,Nevada,Palisade,1479,40.6101953,-116.1986889,None,12/12/1980,54000,U6,null,null,32011,32
856862,Palmyra (historical),Populated Place,Lyon County,Nevada,Como,2171,39.1713033,-119.4790562,None,10/1/1991,null,null,null,null,32019,32
847452,Panaca,Populated Place,Lincoln County,Nevada,Panaca,1445,37.79052,-114.3894336,None,12/12/1980,54200,U5,null,null,32017,32
850184,Panama,Populated Place,Pershing County,Nevada,Rochester,1873,40.3129649,-118.1598616,None,2/1/1990,null,null,null,null,32027,32
850798,Panther Valley,Populated Place,Washoe County,Nevada,Reno,1538,39.5907434,-119.8185253,None,3/1/1990,54400,U6,null,null,32031,32
845094,Paradise,Populated Place,Clark County,Nevada,Las Vegas SW,627,36.0971945,-115.1466648,None,8/30/1991,54600,U5,null,null,32003,32
858276,Paradise Hill,Populated Place,Humboldt County,Nevada,Paradise Well,1369,41.2790671,-117.6906858,None,1/1/1990,54800,U6,null,null,32013,32
860879,Paradise Valley,Populated Place,Humboldt County,Nevada,Paradise Valley,1381,41.4935076,-117.5345736,None,12/12/1980,55400,U5,null,null,32013,32
862189,Park Canyon (historical),Populated Place,Nye County,Nevada,Millett Ranch,2060,39.028818,-117.2248122,None,8/30/1991,null,null,null,null,32023,32
857508,Parker (historical),Populated Place,White Pine County,Nevada,Skinner Canyon,1973,39.7027189,-114.1008338,None,4/1/1990,null,null,null,null,32033,32
856338,Parran,Populated Place,Churchill County,Nevada,Parran,1184,39.8013018,-118.7732094,None,12/12/1980,55800,U6,null,null,32001,32
848611,Patrick,Populated Place,Washoe County,Nevada,Patrick,1305,39.5471343,-119.5793483,None,12/12/1980,56000,U6,null,null,32031,32
860892,Patsville,Populated Place,Elko County,Nevada,Mountain City,1728,41.8101811,-115.9575909,None,12/12/1980,56200,U6,null,null,32007,32
854774,Patterson (historical),Populated Place,Lincoln County,Nevada,Milk Ranch Spring,2005,38.5980064,-114.6933368,None,5/1/1990,null,null,null,null,32017,32
862755,Pavlak (historical),Populated Place,Elko County,Nevada,Jarbidge South,1966,41.8482396,-115.4297921,None,4/1/1990,null,null,null,null,32007,32
846875,Peavine (historical),Populated Place,Nye County,Nevada,Peavine Ranch,1817,38.5696543,-117.269811,None,10/1/1990,null,null,null,null,32023,32
857795,Pedro (historical),Populated Place,Lander County,Nevada,Reese River Butte,2063,39.1696504,-117.2842593,None,5/1/1992,null,null,null,null,32015,32
846965,Penelas (historical),Populated Place,Nye County,Nevada,Burnt Cabin Summit,1988,39.0593692,-117.7598302,None,10/1/1990,null,null,null,null,32023,32
856339,Pequop,Populated Place,Elko County,Nevada,Pequop,1872,41.2171449,-114.5894758,None,12/12/1980,56600,U6,null,null,32007,32
858135,Perth,Populated Place,Pershing County,Nevada,West of Lovelock,1205,40.1287984,-118.515148,None,12/12/1980,56800,U6,null,null,32027,32
856105,Petersons Mill,Populated Place,Lander County,Nevada,Mount Airy,1937,39.5577002,-117.4326018,None,12/12/1980,56900,U6,null,null,32015,32
858136,Phil,Populated Place,Washoe County,Nevada,Godeys Rock,1193,40.6426794,-119.4693568,None,12/12/1980,57000,U6,null,null,32031,32
860938,Phonolite (historical),Populated Place,Nye County,Nevada,Burnt Cabin Summit,1975,39.0779802,-117.7634418,None,12/12/1980,null,null,null,null,32023,32
847726,Picotillo (historical),Populated Place,White Pine County,Nevada,Treasure Hill,2705,39.2238219,-115.4769798,None,1/1/1991,null,null,null,null,32033,32
848262,Pigeon Spring (historical),Populated Place,Esmeralda County,Nevada,Sylvania Mountains,1949,37.4202089,-117.6678645,None,2/1/1991,null,null,null,null,32009,32
856341,Pilot,Populated Place,Elko County,Nevada,Pilot,1561,40.8182626,-114.2344623,None,12/12/1980,57200,U6,null,null,32007,32
846334,Pine Creek (historical),Populated Place,Nye County,Nevada,Pine Creek Ranch,2276,38.7960422,-116.848413,None,11/1/1990,null,null,null,null,32023,32
860956,Pine Grove,Populated Place,Lyon County,Nevada,Pine Grove Spring,2047,38.6782485,-119.1240401,None,12/12/1980,57300,U6,null,null,32019,32
850884,Pinto (historical),Populated Place,White Pine County,Nevada,Silverado Mountain,2134,39.4021521,-115.8681075,None,4/1/1990,null,null,null,null,32033,32
856554,Pinto (historical),Populated Place,Eureka County,Nevada,Pinto Summit,2094,39.4213185,-115.9200544,None,2/1/1991,null,null,null,null,32011,32
863882,Pinyon Hills,Populated Place,Carson City,Nevada,New Empire,1432,39.1501882,-119.7007335,None,10/1/1991,null,null,null,null,32510,32
854572,Pioche,Populated Place,Lincoln County,Nevada,Pioche,1854,37.9296851,-114.452214,None,12/12/1980,57400,U5,null,null,32017,32
846336,Pioneer (historical),Populated Place,Nye County,Nevada,Pine Creek Ranch,2105,38.8038201,-116.8064677,None,11/1/1990,null,null,null,null,32023,32
858354,Pittsburgh (historical),Populated Place,Lander County,Nevada,Mount Lewis,1869,40.4285269,-116.8223162,None,10/1/1990,null,null,null,null,32015,32
856106,Piute,Populated Place,Lander County,Nevada,Snow Gulch,1374,40.6962987,-117.0026034,None,12/12/1980,57700,U6,null,null,32015,32
850112,Placerites,Populated Place,Pershing County,Nevada,Placerites,1406,40.6715693,-118.673771,None,2/1/1990,null,null,null,null,32027,32
851516,Platina (historical),Populated Place,Clark County,Nevada,Shenandoah Peak,826,35.802198,-115.5797263,None,6/1/1990,null,null,null,null,32003,32
